1417496:3	none	RESTAURANT#MISCELLANEOUS	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
1417496:3	none	FOOD#PRICES	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
1417496:3	none	RESTAURANT#PRICES	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
1417496:3	none	DRINKS#QUALITY	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
1417496:3	none	DRINKS#STYLE_OPTIONS	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
1417496:3	none	LOCATION#GENERAL	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
1417496:3	none	DRINKS#PRICES	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.
1417496:4	positive	FOOD#QUALITY	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	SERVICE#GENERAL	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	RESTAURANT#GENERAL	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	positive	AMBIENCE#GENERAL	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	FOOD#STYLE_OPTIONS	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	RESTAURANT#MISCELLANEOUS	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	FOOD#PRICES	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	RESTAURANT#PRICES	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	DRINKS#QUALITY	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	DRINKS#STYLE_OPTIONS	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	LOCATION#GENERAL	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:4	none	DRINKS#PRICES	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
1417496:5	none	FOOD#QUALITY	Beautiful experience.
1417496:5	none	SERVICE#GENERAL	Beautiful experience.
1417496:5	positive	RESTAURANT#GENERAL	Beautiful experience.
1417496:5	none	AMBIENCE#GENERAL	Beautiful experience.
1417496:5	none	FOOD#STYLE_OPTIONS	Beautiful experience.
1417496:5	none	RESTAURANT#MISCELLANEOUS	Beautiful experience.
1417496:5	none	FOOD#PRICES	Beautiful experience.
1417496:5	none	RESTAURANT#PRICES	Beautiful experience.
1417496:5	none	DRINKS#QUALITY	Beautiful experience.
1417496:5	none	DRINKS#STYLE_OPTIONS	Beautiful experience.
1417496:5	none	LOCATION#GENERAL	Beautiful experience.
1417496:5	none	DRINKS#PRICES	Beautiful experience.
1430994:0	none	FOOD#QUALITY	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	positive	SERVICE#GENERAL	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	none	RESTAURANT#GENERAL	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	positive	AMBIENCE#GENERAL	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	none	FOOD#STYLE_OPTIONS	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	none	RESTAURANT#MISCELLANEOUS	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	none	FOOD#PRICES	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	none	RESTAURANT#PRICES	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	none	DRINKS#QUALITY	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	none	DRINKS#STYLE_OPTIONS	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	positive	LOCATION#GENERAL	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:0	none	DRINKS#PRICES	The view is breathtaking the service is top notch... the ambiance is wonderfull.
1430994:1	none	FOOD#QUALITY	The staff offers impeccable service.
1430994:1	positive	SERVICE#GENERAL	The staff offers impeccable service.
1430994:1	none	RESTAURANT#GENERAL	The staff offers impeccable service.
1430994:1	none	AMBIENCE#GENERAL	The staff offers impeccable service.
1430994:1	none	FOOD#STYLE_OPTIONS	The staff offers impeccable service.
1430994:1	none	RESTAURANT#MISCELLANEOUS	The staff offers impeccable service.
1430994:1	none	FOOD#PRICES	The staff offers impeccable service.
1430994:1	none	RESTAURANT#PRICES	The staff offers impeccable service.
1430994:1	none	DRINKS#QUALITY	The staff offers impeccable service.
1430994:1	none	DRINKS#STYLE_OPTIONS	The staff offers impeccable service.
1430994:1	none	LOCATION#GENERAL	The staff offers impeccable service.
1430994:1	none	DRINKS#PRICES	The staff offers impeccable service.
1430994:2	none	FOOD#QUALITY	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	SERVICE#GENERAL	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	RESTAURANT#GENERAL	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	AMBIENCE#GENERAL	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	positive	FOOD#STYLE_OPTIONS	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	RESTAURANT#MISCELLANEOUS	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	FOOD#PRICES	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	RESTAURANT#PRICES	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	DRINKS#QUALITY	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	DRINKS#STYLE_OPTIONS	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	LOCATION#GENERAL	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:2	none	DRINKS#PRICES	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.
1430994:3	positive	FOOD#QUALITY	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	SERVICE#GENERAL	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	RESTAURANT#GENERAL	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	AMBIENCE#GENERAL	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	FOOD#STYLE_OPTIONS	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	RESTAURANT#MISCELLANEOUS	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	FOOD#PRICES	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	RESTAURANT#PRICES	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	DRINKS#QUALITY	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	DRINKS#STYLE_OPTIONS	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	LOCATION#GENERAL	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:3	none	DRINKS#PRICES	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
1430994:4	none	FOOD#QUALITY	I had Filet Mignon with garlic mash.
1430994:4	none	SERVICE#GENERAL	I had Filet Mignon with garlic mash.
1430994:4	none	RESTAURANT#GENERAL	I had Filet Mignon with garlic mash.
1430994:4	none	AMBIENCE#GENERAL	I had Filet Mignon with garlic mash.
1430994:4	none	FOOD#STYLE_OPTIONS	I had Filet Mignon with garlic mash.
1430994:4	none	RESTAURANT#MISCELLANEOUS	I had Filet Mignon with garlic mash.
1430994:4	none	FOOD#PRICES	I had Filet Mignon with garlic mash.
1430994:4	none	RESTAURANT#PRICES	I had Filet Mignon with garlic mash.
1430994:4	none	DRINKS#QUALITY	I had Filet Mignon with garlic mash.
1430994:4	none	DRINKS#STYLE_OPTIONS	I had Filet Mignon with garlic mash.
1430994:4	none	LOCATION#GENERAL	I had Filet Mignon with garlic mash.
1430994:4	none	DRINKS#PRICES	I had Filet Mignon with garlic mash.
1430994:5	positive	FOOD#QUALITY	It was divine melts in your mouth.
1430994:5	none	SERVICE#GENERAL	It was divine melts in your mouth.
1430994:5	none	RESTAURANT#GENERAL	It was divine melts in your mouth.
1430994:5	none	AMBIENCE#GENERAL	It was divine melts in your mouth.
1430994:5	none	FOOD#STYLE_OPTIONS	It was divine melts in your mouth.
1430994:5	none	RESTAURANT#MISCELLANEOUS	It was divine melts in your mouth.
1430994:5	none	FOOD#PRICES	It was divine melts in your mouth.
1430994:5	none	RESTAURANT#PRICES	It was divine melts in your mouth.
1430994:5	none	DRINKS#QUALITY	It was divine melts in your mouth.
1430994:5	none	DRINKS#STYLE_OPTIONS	It was divine melts in your mouth.
1430994:5	none	LOCATION#GENERAL	It was divine melts in your mouth.
1430994:5	none	DRINKS#PRICES	It was divine melts in your mouth.
1430994:6	positive	FOOD#QUALITY	My boyfriend had Prime Rib it was good .
1430994:6	none	SERVICE#GENERAL	My boyfriend had Prime Rib it was good .
1430994:6	none	RESTAURANT#GENERAL	My boyfriend had Prime Rib it was good .
1430994:6	none	AMBIENCE#GENERAL	My boyfriend had Prime Rib it was good .
1430994:6	none	FOOD#STYLE_OPTIONS	My boyfriend had Prime Rib it was good .
1430994:6	none	RESTAURANT#MISCELLANEOUS	My boyfriend had Prime Rib it was good .
1430994:6	none	FOOD#PRICES	My boyfriend had Prime Rib it was good .
1430994:6	none	RESTAURANT#PRICES	My boyfriend had Prime Rib it was good .
1430994:6	none	DRINKS#QUALITY	My boyfriend had Prime Rib it was good .
1430994:6	none	DRINKS#STYLE_OPTIONS	My boyfriend had Prime Rib it was good .
1430994:6	none	LOCATION#GENERAL	My boyfriend had Prime Rib it was good .
1430994:6	none	DRINKS#PRICES	My boyfriend had Prime Rib it was good .
1430994:7	none	FOOD#QUALITY	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	SERVICE#GENERAL	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	RESTAURANT#GENERAL	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	AMBIENCE#GENERAL	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	FOOD#STYLE_OPTIONS	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	RESTAURANT#MISCELLANEOUS	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	FOOD#PRICES	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	RESTAURANT#PRICES	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	DRINKS#QUALITY	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	positive	DRINKS#STYLE_OPTIONS	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	LOCATION#GENERAL	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:7	none	DRINKS#PRICES	We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. 
1430994:8	none	FOOD#QUALITY	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	SERVICE#GENERAL	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	RESTAURANT#GENERAL	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	AMBIENCE#GENERAL	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	FOOD#STYLE_OPTIONS	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	RESTAURANT#MISCELLANEOUS	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	FOOD#PRICES	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	RESTAURANT#PRICES	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	DRINKS#QUALITY	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	DRINKS#STYLE_OPTIONS	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	LOCATION#GENERAL	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:8	none	DRINKS#PRICES	We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. 
1430994:9	positive	FOOD#QUALITY	It's cuz it's so good you need to taste it!!! 
1430994:9	none	SERVICE#GENERAL	It's cuz it's so good you need to taste it!!! 
1430994:9	none	RESTAURANT#GENERAL	It's cuz it's so good you need to taste it!!! 
1430994:9	none	AMBIENCE#GENERAL	It's cuz it's so good you need to taste it!!! 
1430994:9	none	FOOD#STYLE_OPTIONS	It's cuz it's so good you need to taste it!!! 
1430994:9	none	RESTAURANT#MISCELLANEOUS	It's cuz it's so good you need to taste it!!! 
1430994:9	none	FOOD#PRICES	It's cuz it's so good you need to taste it!!! 
1430994:9	none	RESTAURANT#PRICES	It's cuz it's so good you need to taste it!!! 
1430994:9	none	DRINKS#QUALITY	It's cuz it's so good you need to taste it!!! 
1430994:9	none	DRINKS#STYLE_OPTIONS	It's cuz it's so good you need to taste it!!! 
1430994:9	none	LOCATION#GENERAL	It's cuz it's so good you need to taste it!!! 
1430994:9	none	DRINKS#PRICES	It's cuz it's so good you need to taste it!!! 
1430994:10	none	FOOD#QUALITY	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	SERVICE#GENERAL	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	positive	RESTAURANT#GENERAL	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	AMBIENCE#GENERAL	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	FOOD#STYLE_OPTIONS	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	RESTAURANT#MISCELLANEOUS	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	FOOD#PRICES	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	RESTAURANT#PRICES	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	DRINKS#QUALITY	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	DRINKS#STYLE_OPTIONS	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	LOCATION#GENERAL	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1430994:10	none	DRINKS#PRICES	All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!
1431154:0	positive	FOOD#QUALITY	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	SERVICE#GENERAL	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	RESTAURANT#GENERAL	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	AMBIENCE#GENERAL	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	FOOD#STYLE_OPTIONS	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	RESTAURANT#MISCELLANEOUS	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	FOOD#PRICES	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	RESTAURANT#PRICES	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	DRINKS#QUALITY	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	DRINKS#STYLE_OPTIONS	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	LOCATION#GENERAL	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:0	none	DRINKS#PRICES	My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
1431154:1	positive	FOOD#QUALITY	If you like spicy food get the chicken vindaloo.
1431154:1	none	SERVICE#GENERAL	If you like spicy food get the chicken vindaloo.
1431154:1	none	RESTAURANT#GENERAL	If you like spicy food get the chicken vindaloo.
1431154:1	none	AMBIENCE#GENERAL	If you like spicy food get the chicken vindaloo.
1431154:1	none	FOOD#STYLE_OPTIONS	If you like spicy food get the chicken vindaloo.
1431154:1	none	RESTAURANT#MISCELLANEOUS	If you like spicy food get the chicken vindaloo.
1431154:1	none	FOOD#PRICES	If you like spicy food get the chicken vindaloo.
1431154:1	none	RESTAURANT#PRICES	If you like spicy food get the chicken vindaloo.
1431154:1	none	DRINKS#QUALITY	If you like spicy food get the chicken vindaloo.
1431154:1	none	DRINKS#STYLE_OPTIONS	If you like spicy food get the chicken vindaloo.
1431154:1	none	LOCATION#GENERAL	If you like spicy food get the chicken vindaloo.
1431154:1	none	DRINKS#PRICES	If you like spicy food get the chicken vindaloo.
1431154:2	positive	FOOD#QUALITY	It's very spicy but not offensive.
1431154:2	none	SERVICE#GENERAL	It's very spicy but not offensive.
1431154:2	none	RESTAURANT#GENERAL	It's very spicy but not offensive.
1431154:2	none	AMBIENCE#GENERAL	It's very spicy but not offensive.
1431154:2	none	FOOD#STYLE_OPTIONS	It's very spicy but not offensive.
1431154:2	none	RESTAURANT#MISCELLANEOUS	It's very spicy but not offensive.
1431154:2	none	FOOD#PRICES	It's very spicy but not offensive.
1431154:2	none	RESTAURANT#PRICES	It's very spicy but not offensive.
1431154:2	none	DRINKS#QUALITY	It's very spicy but not offensive.
1431154:2	none	DRINKS#STYLE_OPTIONS	It's very spicy but not offensive.
1431154:2	none	LOCATION#GENERAL	It's very spicy but not offensive.
1431154:2	none	DRINKS#PRICES	It's very spicy but not offensive.
1431154:3	none	FOOD#QUALITY	We will definitely go back.
1431154:3	none	SERVICE#GENERAL	We will definitely go back.
1431154:3	positive	RESTAURANT#GENERAL	We will definitely go back.
1431154:3	none	AMBIENCE#GENERAL	We will definitely go back.
1431154:3	none	FOOD#STYLE_OPTIONS	We will definitely go back.
1431154:3	none	RESTAURANT#MISCELLANEOUS	We will definitely go back.
1431154:3	none	FOOD#PRICES	We will definitely go back.
1431154:3	none	RESTAURANT#PRICES	We will definitely go back.
1431154:3	none	DRINKS#QUALITY	We will definitely go back.
1431154:3	none	DRINKS#STYLE_OPTIONS	We will definitely go back.
1431154:3	none	LOCATION#GENERAL	We will definitely go back.
1431154:3	none	DRINKS#PRICES	We will definitely go back.
1432551:0	positive	FOOD#QUALITY	Go to Volare for 1st class service and terrific food.
1432551:0	positive	SERVICE#GENERAL	Go to Volare for 1st class service and terrific food.
1432551:0	none	RESTAURANT#GENERAL	Go to Volare for 1st class service and terrific food.
1432551:0	none	AMBIENCE#GENERAL	Go to Volare for 1st class service and terrific food.
1432551:0	none	FOOD#STYLE_OPTIONS	Go to Volare for 1st class service and terrific food.
1432551:0	none	RESTAURANT#MISCELLANEOUS	Go to Volare for 1st class service and terrific food.
1432551:0	none	FOOD#PRICES	Go to Volare for 1st class service and terrific food.
1432551:0	none	RESTAURANT#PRICES	Go to Volare for 1st class service and terrific food.
1432551:0	none	DRINKS#QUALITY	Go to Volare for 1st class service and terrific food.
1432551:0	none	DRINKS#STYLE_OPTIONS	Go to Volare for 1st class service and terrific food.
1432551:0	none	LOCATION#GENERAL	Go to Volare for 1st class service and terrific food.
1432551:0	none	DRINKS#PRICES	Go to Volare for 1st class service and terrific food.
1432551:1	none	FOOD#QUALITY	The portions are large and the servers always surprise us with a different starter.
1432551:1	positive	SERVICE#GENERAL	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	RESTAURANT#GENERAL	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	AMBIENCE#GENERAL	The portions are large and the servers always surprise us with a different starter.
1432551:1	positive	FOOD#STYLE_OPTIONS	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	RESTAURANT#MISCELLANEOUS	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	FOOD#PRICES	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	RESTAURANT#PRICES	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	DRINKS#QUALITY	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	DRINKS#STYLE_OPTIONS	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	LOCATION#GENERAL	The portions are large and the servers always surprise us with a different starter.
1432551:1	none	DRINKS#PRICES	The portions are large and the servers always surprise us with a different starter.
1432551:2	none	FOOD#QUALITY	The wine list is excellent.
1432551:2	none	SERVICE#GENERAL	The wine list is excellent.
1432551:2	none	RESTAURANT#GENERAL	The wine list is excellent.
1432551:2	none	AMBIENCE#GENERAL	The wine list is excellent.
1432551:2	none	FOOD#STYLE_OPTIONS	The wine list is excellent.
1432551:2	none	RESTAURANT#MISCELLANEOUS	The wine list is excellent.
1432551:2	none	FOOD#PRICES	The wine list is excellent.
1432551:2	none	RESTAURANT#PRICES	The wine list is excellent.
1432551:2	none	DRINKS#QUALITY	The wine list is excellent.
1432551:2	positive	DRINKS#STYLE_OPTIONS	The wine list is excellent.
1432551:2	none	LOCATION#GENERAL	The wine list is excellent.
1432551:2	none	DRINKS#PRICES	The wine list is excellent.
1439875:0	positive	FOOD#QUALITY	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	SERVICE#GENERAL	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	RESTAURANT#GENERAL	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	AMBIENCE#GENERAL	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	FOOD#STYLE_OPTIONS	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	RESTAURANT#MISCELLANEOUS	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	FOOD#PRICES	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	RESTAURANT#PRICES	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	DRINKS#QUALITY	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	positive	DRINKS#STYLE_OPTIONS	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	LOCATION#GENERAL	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:0	none	DRINKS#PRICES	The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.
1439875:1	none	FOOD#QUALITY	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	positive	SERVICE#GENERAL	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	none	RESTAURANT#GENERAL	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	negative	AMBIENCE#GENERAL	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	none	FOOD#STYLE_OPTIONS	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	positive	RESTAURANT#MISCELLANEOUS	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	none	FOOD#PRICES	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	none	RESTAURANT#PRICES	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	none	DRINKS#QUALITY	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	none	DRINKS#STYLE_OPTIONS	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	none	LOCATION#GENERAL	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:1	none	DRINKS#PRICES	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.
1439875:2	none	FOOD#QUALITY	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	SERVICE#GENERAL	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	RESTAURANT#GENERAL	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	AMBIENCE#GENERAL	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	FOOD#STYLE_OPTIONS	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	RESTAURANT#MISCELLANEOUS	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	FOOD#PRICES	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	RESTAURANT#PRICES	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	DRINKS#QUALITY	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	DRINKS#STYLE_OPTIONS	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	LOCATION#GENERAL	People dress in suits or evening gowns as well as shirts jeans.
1439875:2	none	DRINKS#PRICES	People dress in suits or evening gowns as well as shirts jeans.
1439875:3	positive	FOOD#QUALITY	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
1439875:3	positive	SERVICE#GENERAL	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
1439875:3	none	RESTAURANT#GENERAL	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
1439875:3	none	AMBIENCE#GENERAL	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
1439875:3	none	FOOD#STYLE_OPTIONS	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
1439875:3	none	RESTAURANT#MISCELLANEOUS	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
